tactic0_id,longitude,latitude,NEAR_CCTV_,NEAR_MOOBA,MOOBAN_EST,MOOBAN_LEV,NEAR_UNITS,UNIT_TYPE,NEAR_VEHIC,VEHICLES_T,NEAR_NAIS_,NAIS_TYPE,NEAR_DIST
0,101.42496,6.7284,392.651958,1448.867841,0,0,1978.713585,5,6302.105139,2,774.422265,5,752.9499935
1,101.82734,6.2427,69.912416,543.434873,1,3,376.406255,4,781.108921,2,246.309348,3,52.45908418
1,101.516,6.39079,54.697939,452.645458,0,0,1330.718663,6,708.17553,2,33.746156,3,43.04144029
0,101.81931,6.19913,32.267665,848.233297,0,0,2818.198048,5,3552.477353,2,106.986112,10,70.78254008
0,101.20448,6.82532,2898.545553,564.275206,0,0,1001.482705,4,1462.469494,2,774.102134,3,122.3345998
1,101.29223,6.64742,1109.014604,1340.278028,1,3,1259.253115,4,3961.844018,2,657.350648,5,85.36563592
1,101.46522,6.47595,2721.903466,786.592493,1,3,2781.001309,5,9546.807615,1,2271.783215,6,217.0665177
1,101.1752,6.65111,5517.285708,718.83898,0,0,1622.924542,5,1145.212267,2,1424.067495,6,18.40738842
1,101.76117,6.40392,2698.070523,739.562014,1,3,1742.722256,4,3868.364638,2,207.1178,5,552.2578825
0,101.12197,6.67742,5012.123306,376.902192,0,0,1838.621333,7,2540.032931,2,2106.370123,5,83.73627757
1,101.51968,6.39795,137.371285,86.431073,0,0,487.125806,6,182.969115,2,171.645379,1,48.00585273
1,101.28363,6.54929,148.373696,1383.919181,0,0,1465.168163,5,11.063178,2,1550.904793,6,41.07075922
1,101.58385,6.61017,1620.138392,402.126894,0,0,880.022531,3,3877.478367,2,852.26859,2,174.3314269
0,101.10659,6.83648,5468.327772,289.530172,0,0,1688.85318,3,1238.218227,2,2864.421159,3,151.4522908
1,101.22206,6.56098,3136.538699,375.512695,0,0,2410.328042,3,2168.423229,2,2543.826619,5,297.2687226
0,101.70928,6.53022,2290.053728,486.611349,0,0,965.81473,3,3866.15348,1,59.854749,7,45.43305127
1,101.82311,6.43452,47.222834,1156.646391,1,3,949.334689,2,347.010267,2,709.11432,1,70.35883825
1,101.81715,6.42053,12.553048,1823.165282,1,3,101.342548,5,769.746243,2,87.790735,1,47.5393785
1,101.82895,6.42296,43.302182,672.756132,1,3,1186.486178,3,430.021095,1,392.508914,1,338.8259037
1,101.37982,6.68804,4057.992188,1236.469598,0,0,825.962957,5,4371.378299,2,3856.057006,3,53.40538354
1,101.82414,6.24183,207.392752,511.489675,1,1,742.820474,4,435.189506,2,608.102699,3,24.31115627
0,101.55825,6.82534,7614.230478,725.805423,1,3,1586.341256,4,2932.561071,1,2433.331563,5,333.4980854
1,101.29264,6.7904,1345.459836,677.729881,1,3,244.157171,4,2796.465181,2,955.907186,5,106.2138851
1,101.25741,6.66922,1090.161703,98.608206,0,0,1583.351331,5,1608.059056,2,2775.874977,4,143.4136065
1,101.29033,6.56035,55.559189,414.106444,0,0,892.279526,3,178.424607,2,331.564675,10,32.08530192
1,101.22679,6.68524,693.894407,1085.437821,0,0,1647.532281,4,1379.463757,2,3500.260261,3,73.83366028
1,101.09517,6.48631,3853.396499,333.123078,0,0,2218.471699,4,3056.32399,1,4382.220365,5,306.1859756
0,101.19671,6.78017,6849.926403,671.714937,1,3,1234.361702,3,3666.42287,2,1992.767849,3,24.55968699
1,101.82485,6.43135,52.362961,814.204182,1,3,1330.64674,2,353.47079,2,391.427045,1,161.582491
1,101.51572,6.3937,83.57747,190.587805,0,0,1037.025359,6,466.268262,2,64.470183,10,7.086137794
0,101.52609,6.79471,7644.13211,538.092944,0,0,132.187782,4,5448.376439,2,2717.422513,1,230.5805022
0,101.09701,6.72079,328.629054,526.508725,0,0,742.808886,7,620.862743,2,543.354348,5,329.933304
1,101.10992,6.45715,3243.129902,214.459768,0,0,331.96552,4,2282.176677,2,3117.721671,5,9.955675453
1,101.5259,6.18729,4859.959008,1802.432087,0,0,4826.222744,4,2231.683707,2,1711.95952,2,614.9597402
0,101.27902,6.25483,1737.997775,95.748784,0,0,762.267023,4,2048.041429,2,839.887182,1,109.8703202
1,101.40589,6.81485,720.853691,994.174757,1,3,1561.171086,4,2936.711786,2,7643.570785,5,225.9986719
1,101.79197,6.2436,562.943629,853.950685,1,3,2626.011441,4,3274.63125,2,439.156106,3,35.01445268
1,101.57872,6.68224,3166.303911,470.351382,0,0,354.240294,4,2113.331752,1,198.793686,3,19.10213716
0,101.53815,6.75054,6303.181831,401.07344,0,0,2656.818809,4,3933.39044,1,1296.457156,1,998.1808247
1,101.87513,6.08801,23.04643,662.094377,0,0,699.27903,5,684.985232,2,231.041475,9,62.04258993
1,101.21455,6.58195,4508.195925,1680.05938,0,0,1884.264025,3,3647.756324,2,1820.955666,5,259.5511859
0,101.81677,6.37003,959.158268,85.060686,0,0,1837.642494,3,3400.541063,2,1845.061289,1,153.7754924
1,101.66217,6.0748,964.144406,684.602544,1,3,4303.086882,6,1521.889623,2,55.692242,2,155.2870992
1,101.52396,6.40129,204.647599,634.671952,0,0,523.350432,6,773.64349,2,253.682145,2,69.29883447
1,101.63833,6.09939,4167.608895,373.696947,1,1,2258.040104,4,4367.904246,2,196.675887,5,360.0197301
1,102.05863,6.264,637.953604,581.402268,0,0,683.993165,5,717.090515,2,688.125711,1,189.7203635
0,101.75244,6.2608,4287.921807,493.169658,0,0,1263.926166,4,4895.398271,2,1077.540805,10,144.9537838
0,101.84115,6.23206,733.907523,401.278777,1,3,1761.625889,4,1988.081787,2,442.398608,3,51.8787539
0,101.25021,6.15907,7003.136182,305.514259,0,0,2144.996094,4,8184.047708,2,2155.109812,3,319.2045637
1,101.49858,6.53797,4508.696254,507.733592,1,3,2897.873878,4,5022.397681,2,6248.914495,3,45.85401361
0,101.64969,6.1158,4842.740996,762.067918,0,0,1731.730018,4,5824.139289,2,284.358822,5,13.51628913
1,101.57893,6.60702,1279.485842,353.463399,0,0,784.199557,3,3267.073073,2,896.88046,2,320.4724433
0,101.48418,6.13651,9538.457885,2779.190987,0,0,7335.50285,4,7186.222684,2,4290.902342,1,624.1783375
1,101.18807,6.77087,6054.771767,630.719681,0,0,1929.378263,3,4092.299384,2,2842.748131,3,31.1408913
1,101.54182,6.73255,4279.355672,172.598738,0,0,2039.593334,4,1947.247163,1,1646.303649,5,445.7341158
1,101.67656,6.41042,2993.630773,355.435161,0,0,3030.569479,3,3339.815744,1,707.691688,1,474.7003576
1,101.12544,6.80673,4073.45998,983.734504,1,3,1285.923323,5,2099.147938,2,23.469465,3,99.98745972
1,101.48744,6.54923,5196.877138,529.30274,0,0,3443.893719,4,3271.286075,2,5778.522147,5,216.2650462
0,101.31898,6.7293,3575.813673,562.773759,0,0,142.305727,4,1712.256146,2,2987.145366,1,55.41704689
0,102.04487,6.22131,3563.795258,1708.93134,0,0,2271.235866,4,2144.651417,2,2020.075659,1,293.451053
1,101.3391,6.80825,626.067631,671.524424,0,0,79.653368,5,387.835698,2,2717.365274,5,396.3074736
1,101.70611,6.4034,10.21613,469.491596,0,0,273.827414,5,137.765807,2,11.070808,1,32.32897031
1,101.60263,6.68729,1142.278928,870.161328,1,1,2092.195244,5,2219.386276,2,198.609891,3,116.504938
1,101.16613,5.97647,20549.93353,2110.65948,0,0,1878.435636,5,4385.39696,2,7342.24043,3,361.3908653
0,101.13623,6.76532,1081.578511,868.384666,0,0,2231.245394,2,1300.86388,2,3794.197278,3,79.10458822
0,101.15334,6.68282,4749.121298,866.317914,1,3,677.199191,7,759.077091,2,560.973109,5,1.56429009
1,101.26635,6.85302,213.748669,357.604854,0,0,461.271648,3,668.473882,2,207.293543,3,19.31210893
1,101.29131,6.55987,93.492682,316.561975,0,0,771.881721,3,276.812287,2,220.349888,10,57.50031529
0,101.81395,6.4144,288.166496,1423.104895,1,3,719.583066,3,1110.576265,2,739.252651,1,29.80342838
1,101.8113,6.41614,51.886418,1409.9977,0,0,838.314141,5,1167.574219,2,810.115637,1,74.46431642
1,101.3085,6.67024,669.828598,876.477468,0,0,959.6567,4,1640.122372,2,48.910389,5,0
0,101.41041,6.38195,9828.453186,587.583679,1,1,14.000378,4,5242.687668,1,185.403737,2,55.99708956
1,101.09697,6.72378,6.448818,481.187727,0,0,412.220563,7,350.653769,2,345.270484,5,44.4560356
0,101.30443,6.66893,416.000438,570.345374,1,1,958.440756,4,1566.977964,2,89.662421,3,26.03992824
1,101.54835,6.68021,1524.492829,403.921182,0,0,1352.170217,4,801.540184,2,63.819547,3,40.2175825
0,101.58064,6.33043,8603.639729,647.624351,0,0,2773.678292,4,6047.016726,2,1049.58938,5,1279.534388
1,101.5251,6.50049,6524.273078,453.713115,1,3,1775.24206,4,6431.598515,2,4039.088872,5,2.213422587
0,101.68888,6.52432,158.696371,200.148012,1,3,2926.946469,4,4101.126227,1,144.733826,1,136.5677444
1,101.30184,6.636,713.159562,470.963672,1,3,1712.052652,4,3547.291746,1,311.549038,5,72.75450398
1,101.50526,6.86006,658.877372,567.746339,0,0,1180.142174,5,1586.463127,2,8166.374114,5,53.50301657
0,101.89023,6.0422,3063.774857,1455.480439,1,3,421.570202,4,1455.823021,2,57.607478,7,6.455676721
1,101.54755,6.29499,4087.074813,697.384878,1,3,4063.108085,4,971.465846,2,165.403057,8,134.203505
0,101.88137,6.02496,3711.146507,521.32307,1,3,2351.384705,4,825.004447,2,536.148484,5,98.59873279
1,101.70542,6.1716,84.390751,782.590822,0,0,709.158125,4,4817.510882,2,35.670126,4,9.456238615
0,100.97442,6.64003,3039.025839,723.448024,0,0,3092.318745,5,8547.778435,1,15713.88528,5,114.0072891
1,101.28978,6.55928,62.585002,497.539008,0,0,895.571887,3,190.091364,2,396.441319,10,7.977960676
1,101.70846,6.40304,12.464429,206.49322,0,0,55.830345,5,304.712536,2,87.787496,1,39.26439308
0,101.56348,6.68756,2044.301792,358.953625,0,0,1014.894743,4,350.230898,1,70.603221,5,27.68587719
1,101.20472,6.58362,5082.400672,777.982969,0,0,1410.764905,3,4513.329515,2,1025.396031,5,378.3710903
1,101.06373,6.67276,5843.8189,576.145182,0,0,1373.842431,4,3888.273564,2,6999.123925,5,4.424650789
1,101.84519,5.93279,2761.068285,306.518373,0,0,4001.179019,4,4018.444469,2,389.830276,1,160.5369122
1,101.43642,6.82139,2732.229305,72.446036,0,0,3081.12898,4,3104.801872,2,7176.433792,3,1065.429816
0,101.87385,5.94112,1230.718263,160.42696,0,0,1391.820524,6,1150.29407,2,1091.048688,1,143.5593618
1,101.3611,6.40728,4894.358277,1070.686725,0,0,2224.642805,4,3127.729936,1,2387.755723,3,104.4265719
0,101.46986,6.61494,734.173593,440.861491,1,1,2732.279617,4,1529.691965,2,57.792479,5,8.641535358
1,101.29542,6.56105,78.682569,156.533253,0,0,564.55422,3,207.580362,2,264.246193,10,9.452533335
1,101.41641,6.48621,826.653612,890.852638,0,0,1221.156594,5,6154.24418,2,118.40285,4,94.00895775
0,101.3694,6.63776,4852.065265,759.697551,0,0,105.5586,4,4997.45981,1,3542.411522,5,34.63475313
1,101.91689,5.9536,2375.746333,744.938607,0,0,3636.386914,4,2051.192442,2,1881.596273,1,271.8800527
1,101.68064,6.25081,4829.660537,429.890763,0,0,681.114673,4,374.188976,2,574.123542,2,8.927918254
1,101.25713,6.86751,70.910994,58.760656,0,0,414.894452,3,220.96192,2,1620.794856,3,69.93276763
0,101.29491,6.69525,16.631807,1118.479419,0,0,1336.166709,4,1530.715433,2,148.973023,3,1.564420752
1,101.52118,6.39181,54.898321,555.304558,0,0,1081.533791,4,581.490484,2,375.298095,5,24.57796185
1,101.82368,6.42025,15.653401,1260.371406,1,3,541.93709,3,214.444728,2,277.006631,1,77.7366875
0,101.48756,6.42923,4331.155922,709.357474,0,0,1703.546155,4,5009.48147,2,573.739005,5,599.9543766
1,102.07965,6.22754,1458.426784,1395.96879,0,0,1619.376433,11,1441.950735,1,4335.463827,1,913.2949992
1,101.28258,6.40124,422.298615,447.507797,1,3,460.548508,5,5552.91075,2,172.40815,3,14.55137772
1,101.29037,6.56561,159.26432,683.061198,0,0,1283.811563,3,364.405921,2,126.264568,6,20.39964768
1,101.28322,6.56352,25.082725,908.651709,1,1,728.071108,3,460.832748,2,732.135432,6,303.5712424
1,101.29041,6.56543,160.88576,664.503146,0,0,1265.232871,3,365.391716,2,139.328767,6,20.39964768
1,101.2765,6.54831,25.54122,1130.403999,0,0,860.963529,3,2.473957,2,1216.93965,6,36.92505573
1,101.20661,6.6221,3489.16298,995.529358,0,0,1938.596865,4,4408.446883,2,2814.651605,10,333.684897
1,101.20554,6.7806,7298.864198,979.318489,1,3,819.79268,3,2960.990442,2,1578.58107,3,7.975232754
1,101.88072,6.0883,19.332798,546.586533,0,0,400.303785,5,1245.181405,2,254.407858,1,46.26386841
0,101.21636,6.11513,6032.50882,420.855279,0,0,488.57464,5,3147.162508,2,2834.427922,3,130.560817
0,101.3982,6.3821,9278.03523,1774.339213,1,1,1338.368804,4,4649.749044,1,493.911741,1,384.5162537
1,101.30223,6.81765,4304.281133,818.150972,0,0,1289.456384,4,1006.671554,2,3018.750986,3,60.58213874
0,101.27993,6.73767,644.27916,131.900376,0,0,963.391257,4,1510.319612,1,2523.503198,1,3.128675604
1,101.25118,6.85978,125.175521,114.456123,0,0,757.945389,5,437.129268,2,926.143746,4,136.7536712
1,101.54928,6.84297,5868.848255,2595.124416,1,3,253.034462,4,5045.274623,1,4341.193676,5,35.54612125
1,101.68858,6.28569,1555.094756,444.599289,0,0,367.536043,4,2488.19674,2,1455.875798,2,75.28444763
0,101.85722,6.03868,5086.274502,135.237029,1,3,1093.440822,4,3497.350235,2,39.922084,5,7.091596553
1,101.528871,6.500392,6476.546702,204.491962,1,3,2192.506091,4,6117.894628,2,4091.173123,5,18.07555631
1,101.89338,6.04082,2683.888799,1767.698327,1,3,150.11743,4,1432.086971,2,212.592905,3,131.9570201
0,101.54674,6.49183,7495.148956,261.813115,1,1,4274.881344,4,4097.016852,2,2787.704002,1,84.42367813
1,101.82537,6.4403,77.51706,1483.804479,1,3,482.857026,2,501.433385,2,574.39326,1,97.90476646
1,101.29502,6.75152,236.549111,655.644335,0,0,1296.160657,4,765.950514,1,643.825705,1,19.94011512
0,101.82989,6.19882,1144.796383,474.067471,1,3,2079.383249,4,2626.161195,2,23.208925,3,3.131639647
1,101.80878,6.22487,30.989103,1043.805112,0,0,191.059466,4,2100.979765,2,528.027253,2,166.1482649
1,101.74347,6.11157,5164.424594,872.619248,1,1,4446.442652,4,2824.146949,1,1131.621801,2,1009.071894
0,101.30296,6.74432,1311.494241,290.574299,0,0,1706.182873,4,1382.55853,1,567.51586,1,45.41386769
0,101.20034,6.72914,5935.395046,834.140348,0,0,1914.013885,4,4298.129903,2,2621.955162,3,982.7387501
0,101.48012,6.32594,4429.643239,556.88417,0,0,2921.768858,4,2875.001411,2,406.749082,5,54.51447139
1,101.88978,6.19967,813.928653,443.174857,0,0,784.276588,4,5025.137114,2,2510.059256,3,806.525195
1,101.53491,6.56182,149.056608,520.941644,0,0,251.728622,5,3945.476229,2,2093.665558,3,93.7876316
1,101.06934,5.7736,36.24848,1689.615143,0,0,274.308257,6,450.965876,2,32201.12314,3,30.74595786
0,100.94866,6.40024,21807.35368,2576.975565,0,0,9436.732255,12,8122.851489,2,20824.2744,1,3518.636817
1,101.70582,6.15177,1012.228324,831.311755,0,0,1996.675044,4,6408.467049,2,20.059517,5,162.8342867
1,101.49509,6.22529,67.685556,1069.051971,0,0,713.218331,4,323.872863,2,315.335121,4,121.7121975
1,101.81983,6.41583,52.219464,1853.702411,1,3,122.414862,3,481.473406,2,462.42805,1,276.7564117
0,100.73887,6.91593,18.919099,409.33746,0,0,143.602916,5,12820.81974,2,752.579255,10,149.3621112
1,101.28516,6.55514,27.658683,1158.688636,0,0,1350.494369,3,206.348771,1,1046.071086,10,28.2057925
1,101.33082,6.27131,6990.893085,1806.24273,0,0,36.305238,4,4326.339279,2,1151.325311,3,111.9379269
0,100.92451,6.59702,3519.256321,257.859806,0,0,3393.078748,2,12124.5245,2,22791.60313,5,31.45931931
1,101.21875,6.85623,223.13337,353.269265,0,0,1125.901733,3,350.028957,1,594.007661,3,127.6632181
1,101.14847,6.79376,4461.47538,436.59155,0,0,470.149932,4,334.830385,1,370.585092,3,4.946781535
1,100.3944,6.93274,29109.25816,7559.268105,0,0,29239.73364,6,31696.62718,2,10908.49492,6,7409.671124
1,100.48553,7.01897,22256.73664,12535.4029,0,0,22276.71158,6,20485.84506,2,2594.690425,10,42.23617964
1,101.2473,6.89373,922.430501,969.7843,0,0,1862.398058,3,205.824785,2,3648.043548,3,239.4330602
1,101.09556,6.72944,118.42158,793.595012,0,0,251.737061,7,152.806091,2,127.753367,10,68.31829519
1,101.36928,6.86605,128.080819,915.067853,1,3,822.796338,4,261.555016,1,3901.164139,3,44.25932339
1,101.61987,6.70583,160.210844,1350.094841,0,0,570.508589,4,416.126144,2,322.042312,4,42.7059492
0,101.40087,6.49278,2005.626759,178.225299,1,3,2987.909928,5,4334.930081,2,447.294434,5,78.94711797
1,102.05746,6.23742,1902.997945,777.980638,1,1,2443.698013,5,941.09234,2,2268.708371,1,219.7652482
1,101.96701,6.03083,87.821591,1661.424784,0,0,993.473734,11,182.347042,2,177.758862,1,58.99008991
1,100.59874,7.1862,24841.214,14283.36794,0,0,24867.48503,6,1874.105145,2,21933.64922,6,1021.757007
1,101.71332,6.29281,13.378492,111.312662,0,0,353.228451,4,361.408247,2,62.668442,10,30.62622014
0,101.54504,6.69414,49.685388,645.197584,0,0,115.818679,5,1848.998255,1,127.458898,3,1.10629685
1,101.65285,6.51554,52.925755,395.450325,0,0,204.725052,5,214.423289,1,59.51659,1,58.82162505
1,101.6894,6.52586,37.825367,36.302737,0,0,2747.090171,4,4192.244796,1,27.401374,1,15.75545625
0,101.16978,6.55056,4056.585451,75.787173,0,0,2442.368086,3,3449.342438,2,3278.863725,5,85.27183591
1,101.28721,6.55116,60.526176,1248.840324,0,0,1254.337424,3,165.143321,2,1105.106555,6,36.778483
1,101.26624,6.40738,404.399275,617.770458,0,0,1690.327215,5,4010.775648,2,125.15085,1,25.27740468
1,101.96753,6.02239,143.696975,2024.87798,0,0,141.206182,5,399.962517,2,511.290693,10,45.79570502
1,101.08482,6.70474,2454.54664,573.774371,0,0,2842.414427,7,2156.288679,2,2772.570735,5,13.99184602
0,101.64241,6.54717,1284.548711,184.622505,1,3,2343.751642,3,1085.030017,2,169.981255,4,149.9220489
1,101.97257,6.02435,109.915334,1467.108702,0,0,53.698982,11,279.163762,2,315.324735,1,37.78132879
0,101.27668,6.51725,45.402334,569.249269,0,0,588.329704,5,192.37796,2,930.225594,2,389.9925635
1,101.28641,6.54633,32.159496,1042.98959,0,0,1017.112322,5,441.271781,2,1520.099421,6,35.35309638
1,101.28864,6.53769,143.158608,535.053777,0,0,583.229919,5,38.358868,2,2220.404638,6,171.585755
1,101.67975,6.46131,2049.727488,433.166015,1,3,2887.773626,4,3768.422396,2,718.977365,1,81.42482919
1,101.86708,5.93105,334.845745,291.0028,1,3,1922.328117,5,1623.911757,2,510.491817,1,15.6721132
1,102.08227,6.23908,904.130397,185.597845,0,0,864.215015,11,498.672116,1,3684.628064,1,50.50135529
1,101.49135,6.86846,39.472277,1196.766632,0,0,798.594052,4,281.137064,2,9888.344766,5,23.3281366
1,101.96855,6.02601,20.960604,1700.409825,0,0,521.91301,5,267.76719,2,321.842,1,52.04988729
1,101.24452,6.38673,3719.338005,955.83029,0,0,1885.864274,4,5971.768556,2,218.410876,3,593.1720642
0,101.72268,6.14652,2312.203529,700.306763,0,0,55.057244,4,6023.626527,2,258.257482,3,280.252708
1,101.28343,6.56827,542.114039,462.727672,1,1,774.196636,3,395.891651,1,544.234635,6,379.4101705
0,101.90151,5.9763,976.14824,886.647186,0,0,3754.458638,4,1793.579767,2,787.272448,2,1.369174284
1,101.89222,5.96832,838.904709,376.364182,0,0,3238.818493,4,2794.672754,2,239.386616,1,191.7836219
1,101.96392,6.02962,45.247071,2025.167213,0,0,905.726603,5,164.203617,2,262.645688,1,46.04089819
1,101.29209,6.55913,143.922551,275.967192,0,0,656.419722,3,394.509815,2,161.715856,10,7.823376026
1,101.57816,6.35237,7679.539928,759.855784,0,0,330.650142,4,6991.536672,2,357.094812,10,68.2309646
1,101.20496,6.23542,6499.734572,1035.446284,0,0,1130.186581,4,1925.067957,2,276.812234,3,57.57595448
1,101.61974,6.69967,88.694715,721.053773,0,0,1208.225498,4,259.317059,2,929.849765,4,116.1638812
0,101.60428,6.60226,3796.664414,803.291903,0,0,2166.199244,4,3919.768775,2,794.204033,2,11.28469429
0,101.3004,6.6788,1313.013599,729.647814,1,1,406.948868,4,398.65624,2,280.692558,3,127.621357
1,101.17876,6.17205,83.835992,680.969746,0,0,469.72187,5,5977.922054,2,145.328471,1,16.45265088
1,101.54063,6.73663,4742.072771,347.606016,0,0,2062.529206,4,2408.346401,1,1717.970746,5,470.2657016
1,101.70594,6.40367,25.282997,493.986863,0,0,292.679881,5,111.732582,2,30.868558,1,11.9717959
1,101.65145,6.51703,53.569115,171.032714,0,0,159.989207,5,121.668292,1,114.494433,1,53.90306021
0,101.26648,6.47601,2528.55587,117.455785,0,0,2543.093046,6,3600.884969,2,195.179791,2,112.9411846
1,101.81546,6.44281,525.899482,576.15341,0,0,719.990014,2,282.225862,2,557.532148,1,169.0901995
1,101.8571,6.21252,439.975708,1535.984464,0,0,1415.866584,4,1142.2479,2,180.261853,3,52.52075964
1,100.97481,6.86536,1689.744634,351.753261,0,0,4015.081854,5,3830.02058,2,4522.71341,5,128.5793442
1,100.39214,6.99971,32194.84644,14681.5463,0,0,32214.16608,6,30798.94384,2,8347.4709,10,7291.223993
1,101.26452,6.26709,143.16449,69.86465,0,0,649.374308,4,89.452678,2,181.903247,2,3.989582766
1,101.89771,6.12008,2887.869379,139.10419,1,3,1909.321592,4,3277.830359,2,1795.250535,5,109.9481118
0,101.85699,6.03794,5012.887074,75.074919,1,3,1178.460687,4,3498.596753,2,106.095058,5,66.50692766
1,101.17794,6.04756,12595.57538,512.514649,0,0,111.440663,5,7966.277872,2,1773.469271,3,88.04881546
1,101.17664,6.01162,16571.08295,440.845211,0,0,2180.913931,5,7745.336265,2,3320.804654,3,256.3435021
1,101.16927,6.51782,1234.449204,251.088048,0,0,1088.07534,4,2130.836543,1,2590.974522,8,31.15594245
0,101.76192,6.51579,8137.094975,567.863052,1,3,1758.33595,3,3339.263361,1,840.450865,1,646.2155553
1,101.06541,5.77307,39.250511,1661.710238,0,0,252.664716,5,53.193343,2,32438.39547,3,119.8753753
0,101.27581,6.4003,792.432254,706.635699,0,0,820.699527,5,5204.057177,2,189.572812,8,36.49214562
1,101.82482,6.42711,37.24254,764.726788,1,3,1106.89689,5,319.848841,2,192.002516,1,103.0929932
0,101.52481,6.39274,382.188115,732.418567,0,0,753.031917,4,781.146929,2,653.78004,1,275.4324238
1,101.74842,6.09811,6206.475357,1127.144862,1,3,4690.123103,4,1244.785835,1,2072.322348,3,425.6327916
